group,prof,use,prof_z,use_z,target,stress,bin,target_count,target_prop,eLog,wts,onset_c3,elsewhere_count,elsewhere_prop,distractor_count,distractor_prop,lm_bin,t_onset,time_zero
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,0,0,0,-4.61512051684126,2.01980198019802,1100,0,0,50,1,22,FALSE,-22
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,1,8,0.16,-1.6094379124341003,0.1411764705882353,1100,10,10,32,0.64,22,FALSE,-21
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,2,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-20
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,3,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-19
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,4,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-18
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,5,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-17
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,6,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-16
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,7,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-15
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,8,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-14
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,9,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-13
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,10,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-12
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,11,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-11
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,12,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-10
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,13,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-9
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,14,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-8
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,15,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-7
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,16,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-6
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,17,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-5
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,18,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-4
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,19,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-3
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,20,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-2
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,21,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-1
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,22,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,TRUE,0
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,23,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,1
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,24,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,2
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,25,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,3
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,26,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,4
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,27,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,5
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,28,45,0.9,2.1129642337184795,0.2037962037962038,1100,5,5,0,0,22,FALSE,6
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,29,0,0,-4.61512051684126,2.01980198019802,1100,3,3,47,0.94,22,FALSE,7
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,30,0,0,-4.61512051684126,2.01980198019802,1100,0,0,50,1,22,FALSE,8
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,31,0,0,-4.61512051684126,2.01980198019802,1100,0,0,50,1,22,FALSE,9
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,32,0,0,-4.61512051684126,2.01980198019802,1100,0,0,50,1,22,FALSE,10
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,33,0,0,-4.61512051684126,2.01980198019802,1100,0,0,50,1,22,FALSE,11
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,34,0,0,-4.61512051684126,2.01980198019802,1100,0,0,50,1,22,FALSE,12
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,35,0,0,-4.61512051684126,2.01980198019802,1100,0,0,50,1,22,FALSE,13
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,36,0,0,-4.61512051684126,2.01980198019802,1100,0,0,50,1,22,FALSE,14
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,37,0,0,-4.61512051684126,2.01980198019802,1100,0,0,50,1,22,FALSE,15
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,38,0,0,-4.61512051684126,2.01980198019802,1100,0,0,50,1,22,FALSE,16
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,39,0,0,-4.61512051684126,2.01980198019802,1100,0,0,50,1,22,FALSE,17
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,40,0,0,-4.61512051684126,2.01980198019802,1100,0,0,50,1,22,FALSE,18
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,41,0,0,-4.61512051684126,2.01980198019802,1100,0,0,50,1,22,FALSE,19
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,42,7,0.14,-1.7578579175523736,0.15632183908045977,1100,9,9,34,0.68,22,FALSE,20
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,43,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,21
HL,37,50,-0.3766572364502018,0.6620114998822816,busca,Paroxytone,44,32,1,0.5634693572514127,0.08482328482328483,1100,0,0,0,0,22,FALSE,22
HL,37,50,-0.3766572364502018,0.6620114998822816,canto,Oxytone,0,50,1,4.61512051684126,2.01980198019802,833,0,0,0,0,17,FALSE,-17
