group,prof,use,prof_z,use_z,target,stress,bin,target_count,target_prop,eLog,wts,onset_c3,elsewhere_count,elsewhere_prop,distractor_count,distractor_prop,lm_bin,t_onset,time_zero
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,0,0,0,-4.61512051684126,2.01980198019802,1100,6,6,12,0.67,22,FALSE,-22
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,1,0,0,-4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-21
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,2,0,0,-4.61512051684126,2.01980198019802,1100,17,17,18,0.51,22,FALSE,-20
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,3,0,0,-4.61512051684126,2.01980198019802,1100,0,0,50,1,22,FALSE,-19
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,4,0,0,-4.61512051684126,2.01980198019802,1100,0,0,50,1,22,FALSE,-18
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,5,0,0,-4.61512051684126,2.01980198019802,1100,0,0,50,1,22,FALSE,-17
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,6,0,0,-4.61512051684126,2.01980198019802,1100,0,0,50,1,22,FALSE,-16
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,7,0,0,-4.61512051684126,2.01980198019802,1100,0,0,50,1,22,FALSE,-15
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,8,0,0,-4.61512051684126,2.01980198019802,1100,0,0,50,1,22,FALSE,-14
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,9,0,0,-4.61512051684126,2.01980198019802,1100,0,0,50,1,22,FALSE,-13
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,10,0,0,-4.61512051684126,2.01980198019802,1100,0,0,50,1,22,FALSE,-12
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,11,0,0,-4.61512051684126,2.01980198019802,1100,0,0,50,1,22,FALSE,-11
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,12,23,0.46,-0.15718558352241238,0.07891682785299806,1100,10,10,17,0.34,22,FALSE,-10
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,13,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-9
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,14,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-8
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,15,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-7
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,16,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-6
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,17,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-5
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,18,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-4
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,19,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-3
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,20,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-2
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,21,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,-1
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,22,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,TRUE,0
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,23,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,1
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,24,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,2
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,25,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,3
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,26,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,4
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,27,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,5
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,28,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,6
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,29,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,7
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,30,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,8
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,31,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,9
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,32,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,10
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,33,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,11
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,34,2,0.07,-2.9652730660692823,0.42061855670103093,1100,9,9,18,0.62,22,FALSE,12
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,35,0,0,-4.61512051684126,2.01980198019802,1100,0,0,50,1,22,FALSE,13
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,36,0,0,-4.61512051684126,2.01980198019802,1100,0,0,50,1,22,FALSE,14
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,37,0,0,-4.61512051684126,2.01980198019802,1100,0,0,50,1,22,FALSE,15
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,38,1,0.02,-3.4965075614664802,0.6868686868686869,1100,10,10,39,0.78,22,FALSE,16
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,39,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,17
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,40,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,18
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,41,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,19
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,42,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,20
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,43,50,1,4.61512051684126,2.01980198019802,1100,0,0,0,0,22,FALSE,21
HL,45,70,0.818255375736646,1.9442232470227003,busca,Paroxytone,44,32,1,0.5634693572514127,0.08482328482328483,1100,0,0,0,0,22,FALSE,22
HL,45,70,0.818255375736646,1.9442232470227003,canto,Oxytone,0,0,0,-4.61512051684126,2.01980198019802,833,0,0,50,1,17,FALSE,-17
HL,45,70,0.818255375736646,1.9442232470227003,canto,Oxytone,1,0,0,-4.61512051684126,2.01980198019802,833,0,0,50,1,17,FALSE,-16
HL,45,70,0.818255375736646,1.9442232470227003,canto,Oxytone,2,0,0,-4.61512051684126,2.01980198019802,833,0,0,50,1,17,FALSE,-15
HL,45,70,0.818255375736646,1.9442232470227003,canto,Oxytone,3,0,0,-4.61512051684126,2.01980198019802,833,0,0,50,1,17,FALSE,-14
HL,45,70,0.818255375736646,1.9442232470227003,canto,Oxytone,4,0,0,-4.61512051684126,2.01980198019802,833,0,0,50,1,17,FALSE,-13
HL,45,70,0.818255375736646,1.9442232470227003,canto,Oxytone,5,0,0,-4.61512051684126,2.01980198019802,833,0,0,50,1,17,FALSE,-12
HL,45,70,0.818255375736646,1.9442232470227003,canto,Oxytone,6,0,0,-4.61512051684126,2.01980198019802,833,0,0,50,1,17,FALSE,-11
HL,45,70,0.818255375736646,1.9442232470227003,canto,Oxytone,7,0,0,-4.61512051684126,2.01980198019802,833,0,0,50,1,17,FALSE,-10
HL,45,70,0.818255375736646,1.9442232470227003,canto,Oxytone,8,0,0,-4.61512051684126,2.01980198019802,833,0,0,50,1,17,FALSE,-9
HL,45,70,0.818255375736646,1.9442232470227003,canto,Oxytone,9,0,0,-4.61512051684126,2.01980198019802,833,0,0,50,1,17,FALSE,-8
