group,prof,use,prof_z,use_z,target,stress,bin,target_count,target_prop,eLog,wts,onset_c3,elsewhere_count,elsewhere_prop,distractor_count,distractor_prop,lm_bin,t_onset,time_zero
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,0,0,0,-4.61512051684126,2.01980198019802,1051,0,0,50,1,22,FALSE,-22
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,1,0,0,-4.61512051684126,2.01980198019802,1051,0,0,50,1,22,FALSE,-21
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,2,0,0,-4.61512051684126,2.01980198019802,1051,0,0,50,1,22,FALSE,-20
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,3,0,0,-4.61512051684126,2.01980198019802,1051,0,0,50,1,22,FALSE,-19
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,4,0,0,-4.61512051684126,2.01980198019802,1051,0,0,50,1,22,FALSE,-18
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,5,0,0,-4.61512051684126,2.01980198019802,1051,0,0,50,1,22,FALSE,-17
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,6,0,0,-4.61512051684126,2.01980198019802,1051,0,0,50,1,22,FALSE,-16
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,7,23,0.46,-0.15718558352241238,0.07891682785299806,1051,7,7,20,0.4,22,FALSE,-15
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,8,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,-14
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,9,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,-13
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,10,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,-12
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,11,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,-11
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,12,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,-10
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,13,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,-9
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,14,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,-8
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,15,26,0.52,0.07847161544149531,0.07855217558721601,1051,7,7,17,0.34,22,FALSE,-7
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,16,0,0,-4.61512051684126,2.01980198019802,1051,0,0,50,1,22,FALSE,-6
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,17,0,0,-4.61512051684126,2.01980198019802,1051,0,0,50,1,22,FALSE,-5
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,18,0,0,-4.61512051684126,2.01980198019802,1051,0,0,50,1,22,FALSE,-4
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,19,0,0,-4.61512051684126,2.01980198019802,1051,0,0,50,1,22,FALSE,-3
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,20,0,0,-4.61512051684126,2.01980198019802,1051,0,0,50,1,22,FALSE,-2
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,21,0,0,-4.61512051684126,2.01980198019802,1051,0,0,50,1,22,FALSE,-1
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,22,0,0,-4.61512051684126,2.01980198019802,1051,0,0,50,1,22,TRUE,0
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,23,0,0,-4.61512051684126,2.01980198019802,1051,0,0,50,1,22,FALSE,1
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,24,0,0,-4.61512051684126,2.01980198019802,1051,0,0,50,1,22,FALSE,2
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,25,25,0.5,0,0.0784313725490196,1051,5,5,20,0.4,22,FALSE,3
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,26,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,4
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,27,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,5
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,28,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,6
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,29,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,7
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,30,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,8
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,31,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,9
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,32,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,10
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,33,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,11
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,34,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,12
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,35,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,13
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,36,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,14
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,37,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,15
L2,37,20,-0.3766572364502018,-1.2613061208283465,compro,Oxytone,38,35,1,0.8286926725561693,0.09268514311676511,1051,0,0,0,0,22,FALSE,16
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,0,0,0,-4.61512051684126,2.01980198019802,1311,0,0,50,1,27,FALSE,-27
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,1,0,0,-4.61512051684126,2.01980198019802,1311,0,0,50,1,27,FALSE,-26
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,2,0,0,-4.61512051684126,2.01980198019802,1311,0,0,50,1,27,FALSE,-25
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,3,0,0,-4.61512051684126,2.01980198019802,1311,0,0,50,1,27,FALSE,-24
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,4,0,0,-4.61512051684126,2.01980198019802,1311,0,0,50,1,27,FALSE,-23
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,5,0,0,-4.61512051684126,2.01980198019802,1311,0,0,50,1,27,FALSE,-22
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,6,0,0,-4.61512051684126,2.01980198019802,1311,0,0,50,1,27,FALSE,-21
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,7,0,0,-4.61512051684126,2.01980198019802,1311,0,0,50,1,27,FALSE,-20
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,8,38,0.76,1.1249295969854831,0.10597402597402597,1311,6,6,6,0.12,27,FALSE,-19
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,9,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,-18
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,10,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,-17
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,11,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,-16
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,12,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,-15
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,13,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,-14
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,14,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,-13
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,15,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,-12
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,16,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,-11
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,17,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,-10
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,18,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,-9
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,19,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,-8
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,20,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,-7
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,21,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,-6
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,22,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,-5
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,23,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,-4
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,24,39,0.78,1.2339536365378718,0.11227297743533296,1311,7,7,4,0.08,27,FALSE,-3
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,25,0,0,-4.61512051684126,2.01980198019802,1311,0,0,50,1,27,FALSE,-2
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,26,0,0,-4.61512051684126,2.01980198019802,1311,0,0,50,1,27,FALSE,-1
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,27,0,0,-4.61512051684126,2.01980198019802,1311,0,0,50,1,27,TRUE,0
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,28,0,0,-4.61512051684126,2.01980198019802,1311,5,5,45,0.9,27,FALSE,1
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,29,49,0.98,3.4965075614664802,0.6868686868686869,1311,1,1,0,0,27,FALSE,2
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,30,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,3
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,31,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,4
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,32,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,5
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,33,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,6
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,34,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,7
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,35,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,8
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,36,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,9
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,37,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,10
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,38,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,11
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,39,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,12
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,40,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,13
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,41,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,14
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,42,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,15
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,43,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,16
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,44,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,17
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,45,50,1,4.61512051684126,2.01980198019802,1311,0,0,0,0,27,FALSE,18
L2,37,20,-0.3766572364502018,-1.2613061208283465,gasta,Paroxytone,46,32,1,0.5634693572514127,0.08482328482328483,1311,0,0,0,0,27,FALSE,19
L2,37,20,-0.3766572364502018,-1.2613061208283465,firmo,Oxytone,0,0,0,-4.61512051684126,2.01980198019802,1142,0,0,50,1,23,FALSE,-23
L2,37,20,-0.3766572364502018,-1.2613061208283465,firmo,Oxytone,1,0,0,-4.61512051684126,2.01980198019802,1142,0,0,50,1,23,FALSE,-22
L2,37,20,-0.3766572364502018,-1.2613061208283465,firmo,Oxytone,2,0,0,-4.61512051684126,2.01980198019802,1142,0,0,50,1,23,FALSE,-21
L2,37,20,-0.3766572364502018,-1.2613061208283465,firmo,Oxytone,3,0,0,-4.61512051684126,2.01980198019802,1142,0,0,50,1,23,FALSE,-20
L2,37,20,-0.3766572364502018,-1.2613061208283465,firmo,Oxytone,4,0,0,-4.61512051684126,2.01980198019802,1142,0,0,50,1,23,FALSE,-19
L2,37,20,-0.3766572364502018,-1.2613061208283465,firmo,Oxytone,5,0,0,-4.61512051684126,2.01980198019802,1142,0,0,50,1,23,FALSE,-18
L2,37,20,-0.3766572364502018,-1.2613061208283465,firmo,Oxytone,6,12,0.5,-1.1249295969854831,0.10597402597402597,1142,8,8,4,0.17,23,FALSE,-17
L2,37,20,-0.3766572364502018,-1.2613061208283465,firmo,Oxytone,7,0,0,-4.61512051684126,2.01980198019802,1142,0,0,0,0,23,FALSE,-16
L2,37,20,-0.3766572364502018,-1.2613061208283465,firmo,Oxytone,8,0,0,-4.61512051684126,2.01980198019802,1142,2,2,0,0,23,FALSE,-15
L2,37,20,-0.3766572364502018,-1.2613061208283465,firmo,Oxytone,9,35,0.7,0.8286926725561693,0.09268514311676511,1142,15,15,0,0,23,FALSE,-14
L2,37,20,-0.3766572364502018,-1.2613061208283465,firmo,Oxytone,10,50,1,4.61512051684126,2.01980198019802,1142,0,0,0,0,23,FALSE,-13
L2,37,20,-0.3766572364502018,-1.2613061208283465,firmo,Oxytone,11,50,1,4.61512051684126,2.01980198019802,1142,0,0,0,0,23,FALSE,-12
L2,37,20,-0.3766572364502018,-1.2613061208283465,firmo,Oxytone,12,50,1,4.61512051684126,2.01980198019802,1142,0,0,0,0,23,FALSE,-11
L2,37,20,-0.3766572364502018,-1.2613061208283465,firmo,Oxytone,13,50,1,4.61512051684126,2.01980198019802,1142,0,0,0,0,23,FALSE,-10
L2,37,20,-0.3766572364502018,-1.2613061208283465,firmo,Oxytone,14,50,1,4.61512051684126,2.01980198019802,1142,0,0,0,0,23,FALSE,-9
L2,37,20,-0.3766572364502018,-1.2613061208283465,firmo,Oxytone,15,50,1,4.61512051684126,2.01980198019802,1142,0,0,0,0,23,FALSE,-8
L2,37,20,-0.3766572364502018,-1.2613061208283465,firmo,Oxytone,16,50,1,4.61512051684126,2.01980198019802,1142,0,0,0,0,23,FALSE,-7
L2,37,20,-0.3766572364502018,-1.2613061208283465,firmo,Oxytone,17,50,1,4.61512051684126,2.01980198019802,1142,0,0,0,0,23,FALSE,-6
L2,37,20,-0.3766572364502018,-1.2613061208283465,firmo,Oxytone,18,50,1,4.61512051684126,2.01980198019802,1142,0,0,0,0,23,FALSE,-5
L2,37,20,-0.3766572364502018,-1.2613061208283465,firmo,Oxytone,19,50,1,4.61512051684126,2.01980198019802,1142,0,0,0,0,23,FALSE,-4
