group,prof,use,prof_z,use_z,target,stress,bin,target_count,target_prop,eLog,wts,onset_c3,elsewhere_count,elsewhere_prop,distractor_count,distractor_prop,lm_bin,t_onset,time_zero
Monolingual,NA,NA,NA,NA,compro,Oxytone,0,0,0,-4.61512051684126,2.01980198019802,1051,0,0,50,1,22,FALSE,-22
Monolingual,NA,NA,NA,NA,compro,Oxytone,1,0,0,-4.61512051684126,2.01980198019802,1051,0,0,50,1,22,FALSE,-21
Monolingual,NA,NA,NA,NA,compro,Oxytone,2,13,0.26,-1.0216512475319814,0.10074074074074074,1051,7,7,30,0.6,22,FALSE,-20
Monolingual,NA,NA,NA,NA,compro,Oxytone,3,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,-19
Monolingual,NA,NA,NA,NA,compro,Oxytone,4,28,0.82,0.23638877806423034,0.07953216374269007,1051,6,6,0,0,22,FALSE,-18
Monolingual,NA,NA,NA,NA,compro,Oxytone,5,0,0,-4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,-17
Monolingual,NA,NA,NA,NA,compro,Oxytone,6,0,0,-4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,-16
Monolingual,NA,NA,NA,NA,compro,Oxytone,7,34,0.85,0.7375989431307791,0.08959156785243742,1051,6,6,0,0,22,FALSE,-15
Monolingual,NA,NA,NA,NA,compro,Oxytone,8,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,-14
Monolingual,NA,NA,NA,NA,compro,Oxytone,9,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,-13
Monolingual,NA,NA,NA,NA,compro,Oxytone,10,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,-12
Monolingual,NA,NA,NA,NA,compro,Oxytone,11,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,-11
Monolingual,NA,NA,NA,NA,compro,Oxytone,12,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,-10
Monolingual,NA,NA,NA,NA,compro,Oxytone,13,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,-9
Monolingual,NA,NA,NA,NA,compro,Oxytone,14,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,-8
Monolingual,NA,NA,NA,NA,compro,Oxytone,15,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,-7
Monolingual,NA,NA,NA,NA,compro,Oxytone,16,50,1,4.61512051684126,2.01980198019802,1051,0,0,0,0,22,FALSE,-6
