group,prof,use,prof_z,use_z,target,stress,bin,target_count,target_prop,eLog,wts,onset_c3,elsewhere_count,elsewhere_prop,distractor_count,distractor_prop,lm_bin,t_onset,time_zero
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,0,0,0,-4.61512051684126,2.01980198019802,1002,0,0,50,1,21,FALSE,-21
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,1,0,0,-4.61512051684126,2.01980198019802,1002,0,0,50,1,21,FALSE,-20
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,2,0,0,-4.61512051684126,2.01980198019802,1002,0,0,50,1,21,FALSE,-19
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,3,0,0,-4.61512051684126,2.01980198019802,1002,0,0,50,1,21,FALSE,-18
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,4,0,0,-4.61512051684126,2.01980198019802,1002,0,0,50,1,21,FALSE,-17
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,5,0,0,-4.61512051684126,2.01980198019802,1002,0,0,50,1,21,FALSE,-16
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,6,0,0,-4.61512051684126,2.01980198019802,1002,0,0,50,1,21,FALSE,-15
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,7,0,0,-4.61512051684126,2.01980198019802,1002,0,0,50,1,21,FALSE,-14
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,8,0,0,-4.61512051684126,2.01980198019802,1002,0,0,50,1,21,FALSE,-13
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,9,0,0,-4.61512051684126,2.01980198019802,1002,0,0,50,1,21,FALSE,-12
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,10,0,0,-4.61512051684126,2.01980198019802,1002,0,0,50,1,21,FALSE,-11
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,11,0,0,-4.61512051684126,2.01980198019802,1002,0,0,42,1,21,FALSE,-10
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,12,0,0,-4.61512051684126,2.01980198019802,1002,0,0,0,0,21,FALSE,-9
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,13,0,0,-4.61512051684126,2.01980198019802,1002,0,0,0,0,21,FALSE,-8
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,14,0,0,-4.61512051684126,2.01980198019802,1002,0,0,0,0,21,FALSE,-7
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,15,0,0,-4.61512051684126,2.01980198019802,1002,0,0,0,0,21,FALSE,-6
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,16,0,0,-4.61512051684126,2.01980198019802,1002,0,0,0,0,21,FALSE,-5
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,17,0,0,-4.61512051684126,2.01980198019802,1002,0,0,0,0,21,FALSE,-4
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,18,0,0,-4.61512051684126,2.01980198019802,1002,0,0,0,0,21,FALSE,-3
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,19,0,0,-4.61512051684126,2.01980198019802,1002,0,0,0,0,21,FALSE,-2
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,20,0,0,-4.61512051684126,2.01980198019802,1002,0,0,0,0,21,FALSE,-1
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,21,0,0,-4.61512051684126,2.01980198019802,1002,0,0,0,0,21,TRUE,0
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,22,0,0,-4.61512051684126,2.01980198019802,1002,0,0,0,0,21,FALSE,1
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,23,0,0,-4.61512051684126,2.01980198019802,1002,0,0,0,0,21,FALSE,2
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,24,0,0,-4.61512051684126,2.01980198019802,1002,0,0,0,0,21,FALSE,3
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,25,0,0,-4.61512051684126,2.01980198019802,1002,0,0,0,0,21,FALSE,4
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,26,14,0.45,-0.9231636111619171,0.09636277751535191,1002,9,9,8,0.26,21,FALSE,5
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,27,50,1,4.61512051684126,2.01980198019802,1002,0,0,0,0,21,FALSE,6
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,28,50,1,4.61512051684126,2.01980198019802,1002,0,0,0,0,21,FALSE,7
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,29,50,1,4.61512051684126,2.01980198019802,1002,0,0,0,0,21,FALSE,8
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,30,50,1,4.61512051684126,2.01980198019802,1002,0,0,0,0,21,FALSE,9
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,31,50,1,4.61512051684126,2.01980198019802,1002,0,0,0,0,21,FALSE,10
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,32,50,1,4.61512051684126,2.01980198019802,1002,0,0,0,0,21,FALSE,11
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,33,50,1,4.61512051684126,2.01980198019802,1002,0,0,0,0,21,FALSE,12
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,34,50,1,4.61512051684126,2.01980198019802,1002,0,0,0,0,21,FALSE,13
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,35,50,1,4.61512051684126,2.01980198019802,1002,0,0,0,0,21,FALSE,14
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,36,50,1,4.61512051684126,2.01980198019802,1002,0,0,0,0,21,FALSE,15
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,37,50,1,4.61512051684126,2.01980198019802,1002,0,0,0,0,21,FALSE,16
HL,36,40,-0.5260213129735578,0.020905626312072222,pinta,Paroxytone,38,24,1,-0.07847161544149521,0.07855217558721601,1002,0,0,0,0,21,FALSE,17
HL,36,40,-0.5260213129735578,0.020905626312072222,corta,Oxytone,0,0,0,-4.61512051684126,2.01980198019802,1093,0,0,0,0,22,FALSE,-22
HL,36,40,-0.5260213129735578,0.020905626312072222,corta,Oxytone,1,0,0,-4.61512051684126,2.01980198019802,1093,0,0,0,0,22,FALSE,-21
HL,36,40,-0.5260213129735578,0.020905626312072222,corta,Oxytone,2,0,0,-4.61512051684126,2.01980198019802,1093,0,0,0,0,22,FALSE,-20
HL,36,40,-0.5260213129735578,0.020905626312072222,corta,Oxytone,3,0,0,-4.61512051684126,2.01980198019802,1093,0,0,0,0,22,FALSE,-19
HL,36,40,-0.5260213129735578,0.020905626312072222,corta,Oxytone,4,0,0,-4.61512051684126,2.01980198019802,1093,0,0,0,0,22,FALSE,-18
HL,36,40,-0.5260213129735578,0.020905626312072222,corta,Oxytone,5,0,0,-4.61512051684126,2.01980198019802,1093,0,0,0,0,22,FALSE,-17
HL,36,40,-0.5260213129735578,0.020905626312072222,corta,Oxytone,6,0,0,-4.61512051684126,2.01980198019802,1093,0,0,0,0,22,FALSE,-16
