group,prof,use,prof_z,use_z,target,stress,bin,target_count,target_prop,eLog,wts,onset_c3,elsewhere_count,elsewhere_prop,distractor_count,distractor_prop,lm_bin,t_onset,time_zero
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,0,50,1,4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,-22
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,1,50,1,4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,-21
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,2,50,1,4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,-20
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,3,28,1,0.23638877806423034,0.07953216374269007,1054,0,0,0,0,22,FALSE,-19
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,4,0,0,-4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,-18
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,5,0,0,-4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,-17
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,6,0,0,-4.61512051684126,2.01980198019802,1054,40,40,0,0,22,FALSE,-16
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,7,0,0,-4.61512051684126,2.01980198019802,1054,50,50,0,0,22,FALSE,-15
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,8,0,0,-4.61512051684126,2.01980198019802,1054,50,50,0,0,22,FALSE,-14
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,9,0,0,-4.61512051684126,2.01980198019802,1054,50,50,0,0,22,FALSE,-13
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,10,0,0,-4.61512051684126,2.01980198019802,1054,50,50,0,0,22,FALSE,-12
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,11,0,0,-4.61512051684126,2.01980198019802,1054,50,50,0,0,22,FALSE,-11
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,12,0,0,-4.61512051684126,2.01980198019802,1054,50,50,0,0,22,FALSE,-10
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,13,0,0,-4.61512051684126,2.01980198019802,1054,50,50,0,0,22,FALSE,-9
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,14,0,0,-4.61512051684126,2.01980198019802,1054,50,50,0,0,22,FALSE,-8
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,15,0,0,-4.61512051684126,2.01980198019802,1054,50,50,0,0,22,FALSE,-7
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,16,0,0,-4.61512051684126,2.01980198019802,1054,50,50,0,0,22,FALSE,-6
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,17,0,0,-4.61512051684126,2.01980198019802,1054,50,50,0,0,22,FALSE,-5
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,18,0,0,-4.61512051684126,2.01980198019802,1054,50,50,0,0,22,FALSE,-4
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,19,5,0.1,-2.1129642337184795,0.2037962037962038,1054,45,45,0,0,22,FALSE,-3
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,20,42,0.84,1.6094379124341003,0.1411764705882353,1054,8,8,0,0,22,FALSE,-2
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,21,50,1,4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,-1
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,22,46,0.92,2.3353749158170367,0.24372759856630824,1054,4,4,0,0,22,TRUE,0
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,23,50,1,4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,1
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,24,50,1,4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,2
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,25,50,1,4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,3
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,26,50,1,4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,4
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,27,50,1,4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,5
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,28,50,1,4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,6
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,29,50,1,4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,7
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,30,50,1,4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,8
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,31,50,1,4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,9
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,32,50,1,4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,10
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,33,50,1,4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,11
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,34,50,1,4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,12
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,35,50,1,4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,13
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,36,50,1,4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,14
L2,36,50,-0.5260213129735578,0.6620114998822816,junta,Paroxytone,37,50,1,4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,15
