group,prof,use,prof_z,use_z,target,stress,bin,target_count,target_prop,eLog,wts,onset_c3,elsewhere_count,elsewhere_prop,distractor_count,distractor_prop,lm_bin,t_onset,time_zero
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,0,0,0,-4.61512051684126,2.01980198019802,890,0,0,50,1,18,FALSE,-18
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,1,0,0,-4.61512051684126,2.01980198019802,890,0,0,50,1,18,FALSE,-17
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,2,0,0,-4.61512051684126,2.01980198019802,890,0,0,50,1,18,FALSE,-16
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,3,0,0,-4.61512051684126,2.01980198019802,890,5,5,20,0.8,18,FALSE,-15
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,4,0,0,-4.61512051684126,2.01980198019802,890,0,0,0,0,18,FALSE,-14
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,5,0,0,-4.61512051684126,2.01980198019802,890,0,0,0,0,18,FALSE,-13
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,6,6,0.2,-1.9236870122706031,0.1763180639585134,890,6,6,18,0.6,18,FALSE,-12
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,7,0,0,-4.61512051684126,2.01980198019802,890,0,0,50,1,18,FALSE,-11
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,8,0,0,-4.61512051684126,2.01980198019802,890,0,0,50,1,18,FALSE,-10
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,9,0,0,-4.61512051684126,2.01980198019802,890,0,0,50,1,18,FALSE,-9
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,10,0,0,-4.61512051684126,2.01980198019802,890,0,0,50,1,18,FALSE,-8
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,11,0,0,-4.61512051684126,2.01980198019802,890,0,0,50,1,18,FALSE,-7
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,12,0,0,-4.61512051684126,2.01980198019802,890,0,0,50,1,18,FALSE,-6
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,13,0,0,-4.61512051684126,2.01980198019802,890,0,0,50,1,18,FALSE,-5
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,14,0,0,-4.61512051684126,2.01980198019802,890,0,0,50,1,18,FALSE,-4
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,15,0,0,-4.61512051684126,2.01980198019802,890,0,0,50,1,18,FALSE,-3
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,16,0,0,-4.61512051684126,2.01980198019802,890,0,0,50,1,18,FALSE,-2
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,17,0,0,-4.61512051684126,2.01980198019802,890,0,0,50,1,18,FALSE,-1
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,18,0,0,-4.61512051684126,2.01980198019802,890,0,0,50,1,18,TRUE,0
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,19,0,0,-4.61512051684126,2.01980198019802,890,0,0,50,1,18,FALSE,1
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,20,0,0,-4.61512051684126,2.01980198019802,890,0,0,50,1,18,FALSE,2
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,21,36,0.72,0.923163611161917,0.09636277751535191,890,6,6,8,0.16,18,FALSE,3
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,22,50,1,4.61512051684126,2.01980198019802,890,0,0,0,0,18,FALSE,4
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,23,50,1,4.61512051684126,2.01980198019802,890,0,0,0,0,18,FALSE,5
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,24,50,1,4.61512051684126,2.01980198019802,890,0,0,0,0,18,FALSE,6
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,25,50,1,4.61512051684126,2.01980198019802,890,0,0,0,0,18,FALSE,7
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,26,50,1,4.61512051684126,2.01980198019802,890,0,0,0,0,18,FALSE,8
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,27,50,1,4.61512051684126,2.01980198019802,890,0,0,0,0,18,FALSE,9
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,28,50,1,4.61512051684126,2.01980198019802,890,0,0,0,0,18,FALSE,10
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,29,50,1,4.61512051684126,2.01980198019802,890,0,0,0,0,18,FALSE,11
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,30,50,1,4.61512051684126,2.01980198019802,890,0,0,0,0,18,FALSE,12
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,31,50,1,4.61512051684126,2.01980198019802,890,0,0,0,0,18,FALSE,13
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,32,50,1,4.61512051684126,2.01980198019802,890,0,0,0,0,18,FALSE,14
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,33,50,1,4.61512051684126,2.01980198019802,890,0,0,0,0,18,FALSE,15
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,34,50,1,4.61512051684126,2.01980198019802,890,0,0,0,0,18,FALSE,16
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,35,50,1,4.61512051684126,2.01980198019802,890,0,0,0,0,18,FALSE,17
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,36,50,1,4.61512051684126,2.01980198019802,890,0,0,0,0,18,FALSE,18
L2,55,50,2.3118961409702057,0.6620114998822816,salvo,Oxytone,37,18,1,-0.5634693572514127,0.08482328482328483,890,0,0,0,0,18,FALSE,19
L2,55,50,2.3118961409702057,0.6620114998822816,junta,Paroxytone,0,0,0,-4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,-22
L2,55,50,2.3118961409702057,0.6620114998822816,junta,Paroxytone,1,0,0,-4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,-21
L2,55,50,2.3118961409702057,0.6620114998822816,junta,Paroxytone,2,0,0,-4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,-20
L2,55,50,2.3118961409702057,0.6620114998822816,junta,Paroxytone,3,0,0,-4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,-19
L2,55,50,2.3118961409702057,0.6620114998822816,junta,Paroxytone,4,5,0.62,-2.1129642337184795,0.2037962037962038,1054,3,3,0,0,22,FALSE,-18
L2,55,50,2.3118961409702057,0.6620114998822816,junta,Paroxytone,5,16,0.32,-0.7375989431307791,0.08959156785243742,1054,34,34,0,0,22,FALSE,-17
L2,55,50,2.3118961409702057,0.6620114998822816,junta,Paroxytone,6,50,1,4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,-16
L2,55,50,2.3118961409702057,0.6620114998822816,junta,Paroxytone,7,50,1,4.61512051684126,2.01980198019802,1054,0,0,0,0,22,FALSE,-15
